created_at,ghi,dni,dhi,poa_global,temp_air,wind_speed,temp_cell,dc_power,ac_power,cloud_factor,n_modules,system_stc_w
2025-01-02 19:00:00+06:00,0.0,0.0,0.0,0.0,1.0260102647971998,4.22013552219485,1.0260102647971998,0.0,0.0,0.2025910485820818,34,11220
2025-01-02 20:00:00+06:00,0.0,0.0,0.0,0.0,1.3176564522535645,2.1404992544715338,1.3176564522535645,0.0,0.0,0.2025092289132875,34,11220
2025-01-02 21:00:00+06:00,0.0,0.0,0.0,0.0,2.2958545829019315,3.0019716269916787,2.2958545829019315,0.0,0.0,0.20346983211626177,34,11220
2025-01-02 22:00:00+06:00,0.0,0.0,0.0,0.0,4.506320815029186,4.007725771356177,4.506320815029186,0.0,0.0,0.20563294102625262,34,11220
2025-01-02 23:00:00+06:00,0.0,0.0,0.0,0.0,4.546125777004266,4.524150922066561,4.546125777004266,0.0,0.0,0.20674003609413902,34,11220
2025-01-03 00:00:00+06:00,0.0,0.0,0.0,0.0,6.458376370762065,3.8593115191974157,6.458376370762065,0.0,0.0,0.20852443717870384,34,11220
2025-01-03 01:00:00+06:00,0.0,0.0,0.0,0.0,6.652069507825262,6.549239572529499,6.652069507825262,0.0,0.0,0.20999338850394375,34,11220
2025-01-03 02:00:00+06:00,0.0,0.0,0.0,0.0,8.256746874874626,5.292413452009073,8.256746874874626,0.0,0.0,0.21048398591033537,34,11220
2025-01-03 03:00:00+06:00,0.0,0.0,0.0,0.0,9.908184669674764,5.512915919363259,9.908184669674764,0.0,0.0,0.21138448097863827,34,11220
2025-01-03 04:00:00+06:00,0.0,0.0,0.0,0.0,6.943578500414647,6.750666924564164,6.943578500414647,0.0,0.0,0.21192626025266287,34,11220
2025-01-03 05:00:00+06:00,0.0,0.0,0.0,0.0,9.490552899234853,4.451309014501213,9.490552899234853,0.0,0.0,0.21117839291002932,34,11220
2025-01-03 06:00:00+06:00,0.0,0.0,0.0,0.0,9.389661179505621,4.625093615120144,9.389661179505621,0.0,0.0,0.210430703290496,34,11220
2025-01-03 07:00:00+06:00,0.0,0.0,0.0,0.0,8.91598096183998,3.1906583575531275,8.91598096183998,0.0,0.0,0.20929940565056573,34,11220
2025-01-03 08:00:00+06:00,0.0,0.0,0.0,0.0,9.071202923946817,3.9377544923601215,9.071202923946817,0.0,0.0,0.20746044094143787,34,11220
2025-01-03 09:00:00+06:00,0.0,0.0,0.0,0.0,11.462760223387304,2.2457241736249838,11.462760223387304,0.0,0.0,0.20590024281398514,34,11220
2025-01-03 10:00:00+06:00,41.31203277985556,472.27464567465165,2.8129595288132165,164.33887359067575,6.177835948984816,4.0910566592916915,10.6813762757041,1949.4895811479537,1807.2892041051673,0.20475172862029697,34,11220
2025-01-03 11:00:00+06:00,140.70994575750868,741.0444468688833,9.581019283814527,348.34569271209676,8.273328221009924,3.3824448257520414,18.18484760137643,4014.9850929974036,3802.1574473319934,0.20381661891978878,34,11220
2025-01-03 12:00:00+06:00,215.099473102498,832.7602972841084,14.646244006695639,458.7297336203549,2.207166368324206,2.3412528145227505,16.004383084884445,5332.147487191214,5081.4607604418725,0.20359352297710026,34,11220
2025-01-03 13:00:00+06:00,247.32751171629403,861.0706703327961,16.840669267653595,503.6725002969737,3.3394436777456553,2.233857349996696,18.575682727669093,5796.426000545371,5532.142092446447,0.20351656235084142,34,11220
2025-01-03 14:00:00+06:00,233.20521701112736,849.2869659130026,15.879074284630178,483.77641741103065,3.029287474421665,2.891148228725089,17.158875865593377,5598.216993638526,5339.771005576385,0.20405701934014886,34,11220
2025-01-03 15:00:00+06:00,174.4510400818647,788.3783671514391,11.878469358422421,399.0954903335014,2.7559982477466187,0.8826714022173956,15.737607038516026,4643.753878758736,4412.858877473443,0.20497746200660666,34,11220
2025-01-03 16:00:00+06:00,80.89970989961604,616.074037393383,5.508506711664779,245.8618919797867,2.1864127819376,2.2123850244001133,9.63235700438035,2928.1413300771296,2748.6616042951223,0.2066641492923455,34,11220
2025-01-03 17:00:00+06:00,1.6546468555585254,111.10421790789272,0.11266583428530197,28.529318980756354,1.834727849147178,2.799139166712942,2.6720769961713087,348.68753860150963,311.4971196384985,0.20740623856638357,34,11220
2025-01-03 18:00:00+06:00,0.0,0.0,0.0,0.0,-0.39137317281453377,0.5042004310303367,-0.39137317281453377,0.0,0.0,0.20823438866238933,34,11220
2025-01-03 19:00:00+06:00,0.0,0.0,0.0,0.0,-0.4255304010089094,3.2409574191272625,-0.4255304010089094,0.0,0.0,0.2076869829989536,34,11220
2025-01-03 20:00:00+06:00,0.0,0.0,0.0,0.0,2.450561524573338,1.215832572124733,2.450561524573338,0.0,0.0,0.20685659177235893,34,11220
2025-01-03 21:00:00+06:00,0.0,0.0,0.0,0.0,1.3564502665130085,3.1477538185881206,1.3564502665130085,0.0,0.0,0.2049702669236596,34,11220
2025-01-03 22:00:00+06:00,0.0,0.0,0.0,0.0,0.44009657522439216,2.4934015908062532,0.44009657522439216,0.0,0.0,0.20236307029507516,34,11220
2025-01-03 23:00:00+06:00,0.0,0.0,0.0,0.0,1.9023197465137804,5.468798503607966,1.9023197465137804,0.0,0.0,0.20014186163596873,34,11220
2025-01-04 00:00:00+06:00,0.0,0.0,0.0,0.0,3.380719719425873,3.2245568242863625,3.380719719425873,0.0,0.0,0.19759107878476845,34,11220
2025-01-04 01:00:00+06:00,0.0,0.0,0.0,0.0,7.224718399038153,3.0155290502200733,7.224718399038153,0.0,0.0,0.19470320367899124,34,11220
2025-01-04 02:00:00+06:00,0.0,0.0,0.0,0.0,7.792100159155791,5.003670328060217,7.792100159155791,0.0,0.0,0.192268304194143,34,11220
2025-01-04 03:00:00+06:00,0.0,0.0,0.0,0.0,9.814141377483494,4.567829530871884,9.814141377483494,0.0,0.0,0.19001416674989968,34,11220
2025-01-04 04:00:00+06:00,0.0,0.0,0.0,0.0,8.596806089745204,3.487177614388477,8.596806089745204,0.0,0.0,0.18806648323475364,34,11220
2025-01-04 05:00:00+06:00,0.0,0.0,0.0,0.0,10.150734409612202,5.426185838900652,10.150734409612202,0.0,0.0,0.18652374406070815,34,11220
2025-01-04 06:00:00+06:00,0.0,0.0,0.0,0.0,11.161796543369979,2.7220264291127423,11.161796543369979,0.0,0.0,0.1848159765663126,34,11220
2025-01-04 07:00:00+06:00,0.0,0.0,0.0,0.0,9.308539194177687,3.4077396139916316,9.308539194177687,0.0,0.0,0.18416212475559865,34,11220
2025-01-04 08:00:00+06:00,0.0,0.0,0.0,0.0,10.188056280754306,3.534886694192915,10.188056280754306,0.0,0.0,0.18399730868470865,34,11220
2025-01-04 09:00:00+06:00,0.0,0.0,0.0,0.0,7.379801046241539,4.536874089715487,7.379801046241539,0.0,0.0,0.18439418024528323,34,11220
2025-01-04 10:00:00+06:00,41.8630391631605,474.9252711986385,2.8504778631109673,169.36124709437735,6.8822369104116445,4.638675672111672,11.391129910854813,2003.6732990166677,1859.0872901048517,0.1845696203145094,34,11220
2025-01-04 11:00:00+06:00,141.77838522726944,742.7315366833311,9.65376992775984,357.57469287593,5.642700850544386,4.065230323009622,15.455070097429214,4165.164633052053,3947.992297051803,0.18489981335116706,34,11220
2025-01-04 12:00:00+06:00,216.59987264563674,834.1943334851863,14.748407054793262,470.5956968323205,2.883222472168503,2.465048331099058,16.943975419468835,5450.229655351297,5196.109490780273,0.18526580277382826,34,11220
2025-01-04 13:00:00+06:00,249.22703642641773,862.5867187400851,16.970008972674435,516.0663724465464,4.618189074130218,0.09302718698061208,22.13635000482444,5856.589864757962,5590.523224818533,0.18672286311271896,34,11220
2025-01-04 14:00:00+06:00,235.44848619451506,851.2180517429333,16.031819744015564,495.74333029887714,1.690809621863872,2.520534834754657,16.459094090839155,5752.266445559654,5489.287795242738,0.18814764808121473,34,11220
2025-01-04 15:00:00+06:00,176.92673998791093,791.424319168917,12.04704115633669,410.7767022331463,1.5226893420058756,3.489041228331907,13.144571745046697,4827.477224505158,4591.324696359572,0.18752752439707412,34,11220
2025-01-04 16:00:00+06:00,83.28908005806014,622.6130787462262,5.671200268548645,256.0391490628734,1.5709508013372169,3.2420075647611584,8.910653629476142,3057.642527094901,2873.905606530791,0.18636268202799836,34,11220
2025-01-04 17:00:00+06:00,2.108606217529573,122.53714101058513,0.1435761823612529,32.63599156857073,1.0098608196373315,2.562578369997917,1.9799121761094494,399.89342403807933,357.8327371988026,0.18432036897182352,34,11220
2025-01-04 18:00:00+06:00,0.0,0.0,0.0,0.0,1.233427030379789,1.0969717440991258,1.233427030379789,0.0,0.0,0.18228402397069138,34,11220
2025-01-04 19:00:00+06:00,0.0,0.0,0.0,0.0,0.0288308306664688,2.0307124097968283,0.0288308306664688,0.0,0.0,0.18121781764617384,34,11220
2025-01-04 20:00:00+06:00,0.0,0.0,0.0,0.0,-0.056330146372895906,4.823709434131974,-0.056330146372895906,0.0,0.0,0.17986440393192907,34,11220
2025-01-04 21:00:00+06:00,0.0,0.0,0.0,0.0,1.3567071486645168,1.8486187677755195,1.3567071486645168,0.0,0.0,0.17895799045013588,34,11220
2025-01-04 22:00:00+06:00,0.0,0.0,0.0,0.0,-0.5014681468956823,2.5089514667510935,-0.5014681468956823,0.0,0.0,0.17818625735610136,34,11220
2025-01-04 23:00:00+06:00,0.0,0.0,0.0,0.0,1.1368361583546083,4.980103475483235,1.1368361583546083,0.0,0.0,0.1779571073508374,34,11220
2025-01-05 00:00:00+06:00,0.0,0.0,0.0,0.0,2.455154785025991,3.950518633633182,2.455154785025991,0.0,0.0,0.1782580879862326,34,11220
2025-01-05 01:00:00+06:00,0.0,0.0,0.0,0.0,4.335065023093852,3.483963819980834,4.335065023093852,0.0,0.0,0.17960007217388427,34,11220
2025-01-05 02:00:00+06:00,0.0,0.0,0.0,0.0,8.0556076953661,6.398289365186917,8.0556076953661,0.0,0.0,0.18019257343942932,34,11220
2025-01-05 03:00:00+06:00,0.0,0.0,0.0,0.0,6.741685693548544,5.442588489037846,6.741685693548544,0.0,0.0,0.18117241949637813,34,11220
2025-01-05 04:00:00+06:00,0.0,0.0,0.0,0.0,8.485448508915207,4.609981678675232,8.485448508915207,0.0,0.0,0.18237788751068118,34,11220
2025-01-05 05:00:00+06:00,0.0,0.0,0.0,0.0,12.004254154724174,3.7545958038462874,12.004254154724174,0.0,0.0,0.1836032327853718,34,11220
2025-01-05 06:00:00+06:00,0.0,0.0,0.0,0.0,9.19473893935335,6.7609320554223595,9.19473893935335,0.0,0.0,0.18507805521822185,34,11220
2025-01-05 07:00:00+06:00,0.0,0.0,0.0,0.0,10.993171241950012,4.419528767828149,10.993171241950012,0.0,0.0,0.1863592689128517,34,11220
2025-01-05 08:00:00+06:00,0.0,0.0,0.0,0.0,7.485629282168332,5.507433027083194,7.485629282168332,0.0,0.0,0.18635905477683984,34,11220
2025-01-05 09:00:00+06:00,0.0,0.0,0.0,0.0,8.001760389034919,4.628285242169786,8.001760389034919,0.0,0.0,0.18610601132954238,34,11220
2025-01-05 10:00:00+06:00,42.52364365755232,478.0661958210019,2.8954587943853696,170.03374958097473,5.625974388424869,2.822305743435286,10.610384891027696,2017.587473413348,1872.3965804763855,0.1864414253364555,34,11220
2025-01-05 11:00:00+06:00,142.98989978240496,744.6222213697206,9.73626263467466,358.17831193005327,5.519849776155508,2.4495069606922684,16.230617348994777,4159.728859891505,3942.7132863291217,0.18605697446974123,34,11220
2025-01-05 12:00:00+06:00,218.24888549503314,835.7494529542706,14.860689266432729,471.8534476649799,6.348568734687229,4.06463701949521,19.2973195460099,5414.960107760708,5161.867079547085,0.18559464865893907,34,11220
2025-01-05 13:00:00+06:00,251.27392162796056,864.1964787066042,17.10938253637076,519.7048885523072,0.4327421000050844,3.796798390434522,14.898359910118735,6066.703093118261,5794.368929465854,0.18399620962513255,34,11220
2025-01-05 14:00:00+06:00,237.83423068791632,853.2389678120085,16.194266427329097,501.9083093831156,3.1179766456464604,0.2527658374153643,20.008857776360617,5743.839928779003,5481.1100401941285,0.18204123603686098,34,11220
2025-01-05 15:00:00+06:00,179.53716047704484,794.5755562650372,12.224786154464681,417.3632244246137,1.7284042655292804,2.568247750089486,14.130086638819183,4886.422567827147,4648.581046124124,0.18056336172944515,34,11220
2025-01-05 16:00:00+06:00,85.80334245301515,629.3041697828446,5.842397808004364,262.14160629957615,-0.563582851912507,1.8870023522239705,7.51498083186395,3146.9385920510676,2960.326787581653,0.17981583346279179,34,11220
2025-01-05 17:00:00+06:00,2.6483704012121225,134.88112624598602,0.18032902896874958,36.412552747300516,-2.596519182080644,1.0663061973156913,-1.4237712853579754,451.7304464458081,404.8787827146721,0.17976103372555938,34,11220
2025-01-05 18:00:00+06:00,0.0,0.0,0.0,0.0,-0.03415279885111919,2.5482206031547756,-0.03415279885111919,0.0,0.0,0.17945705973688553,34,11220
2025-01-05 19:00:00+06:00,0.0,0.0,0.0,0.0,-0.946701920496271,1.206422622438849,-0.946701920496271,0.0,0.0,0.17942701894901236,34,11220
2025-01-05 20:00:00+06:00,0.0,0.0,0.0,0.0,0.92470424878019,2.4234396807402,0.92470424878019,0.0,0.0,0.179810002752052,34,11220
2025-01-05 21:00:00+06:00,0.0,0.0,0.0,0.0,1.3398140432733743,2.4668745696696854,1.3398140432733743,0.0,0.0,0.1799920126856903,34,11220
2025-01-05 22:00:00+06:00,0.0,0.0,0.0,0.0,5.219216091641561,3.157001430745481,5.219216091641561,0.0,0.0,0.18014763737766287,34,11220
2025-01-05 23:00:00+06:00,0.0,0.0,0.0,0.0,3.111078732299864,3.96607343065596,3.111078732299864,0.0,0.0,0.18049182580066261,34,11220
2025-01-06 00:00:00+06:00,0.0,0.0,0.0,0.0,2.7949364108900525,3.3661112165332234,2.7949364108900525,0.0,0.0,0.18031628034410635,34,11220
2025-01-06 01:00:00+06:00,0.0,0.0,0.0,0.0,6.254023266043383,6.238897971058753,6.254023266043383,0.0,0.0,0.17991822754017242,34,11220
2025-01-06 02:00:00+06:00,0.0,0.0,0.0,0.0,7.533225928758586,5.363601419858027,7.533225928758586,0.0,0.0,0.1803288843049363,34,11220
2025-01-06 03:00:00+06:00,0.0,0.0,0.0,0.0,10.619303438974935,6.7760955392747615,10.619303438974935,0.0,0.0,0.18080686903805832,34,11220
2025-01-06 04:00:00+06:00,0.0,0.0,0.0,0.0,10.470559159177842,4.831702873974391,10.470559159177842,0.0,0.0,0.18157019273711753,34,11220
2025-01-06 05:00:00+06:00,0.0,0.0,0.0,0.0,10.109228935523868,4.351580677448694,10.109228935523868,0.0,0.0,0.18286321297215474,34,11220
2025-01-06 06:00:00+06:00,0.0,0.0,0.0,0.0,12.271177101804621,6.47194110605545,12.271177101804621,0.0,0.0,0.18383748000487354,34,11220
2025-01-06 07:00:00+06:00,0.0,0.0,0.0,0.0,7.3270875312736194,3.8659208467007717,7.3270875312736194,0.0,0.0,0.18465495975405297,34,11220
2025-01-06 08:00:00+06:00,0.0,0.0,0.0,0.0,7.815806157582058,3.931812942624575,7.815806157582058,0.0,0.0,0.18702040450767873,34,11220
2025-01-06 09:00:00+06:00,0.0,0.0,0.0,0.0,6.5049291090122034,4.454699108057661,6.5049291090122034,0.0,0.0,0.1895714605758333,34,11220
2025-01-06 10:00:00+06:00,43.29543864174436,481.6873003796109,2.9480107485978877,170.285104887374,6.435574251929027,2.105481496801241,11.622268132171703,2012.836794761498,1867.852076333502,0.1912789442977163,34,11220
2025-01-06 11:00:00+06:00,144.3446359109986,746.7105897516944,9.828507379014951,356.28235159654247,3.453292057520659,3.673742760475699,13.43507078407007,4182.410647261413,3964.741166142719,0.19322407865255742,34,11220
2025-01-06 12:00:00+06:00,220.04606065014048,837.421339763403,14.983059932733397,468.1393300864837,5.780503601875338,3.201669187725893,19.22916494480889,5373.7690655424885,5121.873860186861,0.19470942904961774,34,11220
2025-01-06 13:00:00+06:00,253.46729966370646,865.8957311966456,17.258730879474996,513.6986806874953,2.943135817319014,3.603606375852377,17.388816548564698,5939.173485112278,5670.651276728282,0.19657133570913932,34,11220
2025-01-06 14:00:00+06:00,240.36130465917972,855.3444600417823,16.3663363142156,494.34235624336713,-0.510219432495373,3.01972631654624,13.829398181788576,5794.353157911962,5530.130579350458,0.19845140702281788,34,11220
2025-01-06 15:00:00+06:00,182.28113963297983,797.8235783177522,12.411625237273398,410.33313411784735,-0.7263443544969006,3.3184458419848646,10.988690520996649,4861.9665521811075,4624.825962725828,0.20045813556401837,34,11220
2025-01-06 16:00:00+06:00,88.44228656390739,636.1277385027157,6.022084995567781,259.40928402399896,0.8714298040975685,1.89779525643918,8.861165223530476,3098.4651399658983,2913.408165877444,0.20104495858574967,34,11220
2025-01-06 17:00:00+06:00,3.284245725594648,148.11682383454203,0.22362613715973678,39.2461916659403,1.3162305883739545,1.2369590415471368,2.568681356944905,479.85210161748637,430.45827756532566,0.2013864736781022,34,11220
2025-01-06 18:00:00+06:00,0.0,0.0,0.0,0.0,3.2313475026546254,4.396459922520941,3.2313475026546254,0.0,0.0,0.20266898898937935,34,11220
2025-01-06 19:00:00+06:00,0.0,0.0,0.0,0.0,5.052555204977261,1.0293237979032765,5.052555204977261,0.0,0.0,0.20333910489660215,34,11220
2025-01-06 20:00:00+06:00,0.0,0.0,0.0,0.0,1.0530418585840104,1.463381956512492,1.0530418585840104,0.0,0.0,0.20408202606923184,34,11220
2025-01-06 21:00:00+06:00,0.0,0.0,0.0,0.0,-0.6794706243806843,3.8304763429484847,-0.6794706243806843,0.0,0.0,0.2046859417894899,34,11220
2025-01-06 22:00:00+06:00,0.0,0.0,0.0,0.0,-1.7004514077069492,5.281778743078829,-1.7004514077069492,0.0,0.0,0.2056951439745962,34,11220
2025-01-06 23:00:00+06:00,0.0,0.0,0.0,0.0,3.8250173043157063,4.227102770232116,3.8250173043157063,0.0,0.0,0.2062856886999572,34,11220
2025-01-07 00:00:00+06:00,0.0,0.0,0.0,0.0,2.976152197159524,5.380981578140916,2.976152197159524,0.0,0.0,0.20743414883383293,34,11220
2025-01-07 01:00:00+06:00,0.0,0.0,0.0,0.0,4.98589832590728,2.6699162147134974,4.98589832590728,0.0,0.0,0.2076093671434698,34,11220
2025-01-07 02:00:00+06:00,0.0,0.0,0.0,0.0,5.837671930410456,4.370773224282765,5.837671930410456,0.0,0.0,0.2066703851490556,34,11220
2025-01-07 03:00:00+06:00,0.0,0.0,0.0,0.0,7.721556479101355,3.1075847037494473,7.721556479101355,0.0,0.0,0.2055200553933656,34,11220
2025-01-07 04:00:00+06:00,0.0,0.0,0.0,0.0,10.688337603058063,5.77219380128107,10.688337603058063,0.0,0.0,0.2040478197440129,34,11220
2025-01-07 05:00:00+06:00,0.0,0.0,0.0,0.0,9.551762721565073,3.353139313156788,9.551762721565073,0.0,0.0,0.2021483543178952,34,11220
2025-01-07 06:00:00+06:00,0.0,0.0,0.0,0.0,9.15390346204847,3.4357066455297742,9.15390346204847,0.0,0.0,0.20081419255968067,34,11220
2025-01-07 07:00:00+06:00,0.0,0.0,0.0,0.0,7.404898545076991,4.958005791536159,7.404898545076991,0.0,0.0,0.19958288560854348,34,11220
2025-01-07 08:00:00+06:00,0.0,0.0,0.0,0.0,5.755143887172462,5.171929316631429,5.755143887172462,0.0,0.0,0.1981549496254558,34,11220
2025-01-07 09:00:00+06:00,0.0,0.0,0.0,0.0,7.099625838318853,3.57568358933113,7.099625838318853,0.0,0.0,0.1968187180394344,34,11220
2025-01-07 10:00:00+06:00,44.18016473615674,485.77658740011657,3.008252245571157,170.7611741813755,6.842637577245133,3.9133798092070293,11.5663886656134,2018.8923676286624,1873.644906799308,0.19594294467230977,34,11220
2025-01-07 11:00:00+06:00,145.84268769949074,748.9900916399955,9.930510567179283,356.8813835610428,8.915815238674506,3.5002362425551414,19.0068662073366,4100.200167599973,3884.9036073600387,0.19505769444543972,34,11220
2025-01-07 12:00:00+06:00,221.99085631847663,839.2053682433631,15.115482162740648,470.332316341837,4.673940307369306,2.402895262118818,18.773582552025943,5408.559011451271,5155.652248308292,0.19386427988017013,34,11220
